COPERNICUS/S2/20161206T132232_20161206T132255_T22JGR
-0.720065386187168, 1
-0.7135322122028424, 9
-0.7060372611394778, 32
-0.6987365811112985, 70
-0.6909359967218125, 127
-0.6832809263194185, 297
-0.6753435538318664, 550
-0.6675683243343701, 1040.1803921568628
-0.6600659363701793, 1731.0549019607843
-0.6521269887928222, 2541.5372549019608
-0.6442735870354307, 3675.741176470588
-0.6365334295530947, 4781.101960784314
-0.628746055920289, 6513.682352941174
-0.6209365885860827, 8333.54901960784
-0.6131420582909981, 10627.921568627451
-0.6052701012988733, 13665.505882352943
-0.5974911318488919, 17845.780392156867
-0.5897636414070309, 21938.690196078438
-0.5819941031621115, 24018.66666666667
-0.5742839729416193, 23228.631372549025
-0.5664997107987565, 20152.227450980394
-0.5587350820145989, 17110.63137254902
-0.5509302691372548, 13783.145098039218
-0.5431057674782471, 11038.80392156863
-0.5352537650702783, 9270.498039215687
-0.5274506149933126, 7998.247058823528
-0.5195359827472062, 7214.917647058824
-0.5118103012984355, 6489.10588235294
-0.504034746633528, 5871.321568627451
-0.4961794380749634, 5292.313725490196
-0.4883946349736743, 4833.956862745099
-0.48048329673270057, 4522
-0.472671374110226, 4501.160784313725
-0.46490448927109956, 4130.345098039215
-0.45705225721518605, 3980.2039215686273
-0.44927899342157396, 3756.101960784313
-0.44146578009859877, 3557.7215686274512
-0.4336085791288833, 3387.3686274509805
-0.42577302249481147, 3194.5882352941176
-0.4179783240755855, 3199.364705882353
-0.4101822106722574, 2968.5294117647063
-0.4023352993334538, 2995.8705882352933
-0.3945132831630333, 2930.4980392156863
-0.38671092178981487, 2728.247058823529
-0.3790060645475636, 2575.4980392156863
-0.3711713126045466, 2488.1686274509802
-0.3633161788801077, 2483.996078431373
-0.35547885913485955, 2369.4666666666667
-0.3477017074523812, 2356.713725490196
-0.339843913765064, 2336.5411764705877
-0.3320366523577582, 2309.3764705882354
-0.32425407543660656, 2302.262745098039
-0.31640528224709336, 2343.886274509804
-0.3085012601379704, 2391.8745098039217
-0.30082406228567055, 2454.7411764705885
-0.2929039518220061, 2477.603921568628
-0.2850976313354639, 2502.780392156863
-0.27737712805853065, 2377.250980392157
-0.2695877548135019, 2462.121568627451
-0.26169419506327674, 2490.4941176470584
-0.2539066082492384, 2440.2509803921566
-0.24612476183167423, 2416.4980392156863
-0.2383822514549603, 2329.3294117647056
-0.23045686937785015, 2431.9333333333334
-0.22270249605577022, 2361.8745098039217
-0.2148731835513532, 2252.4549019607844
-0.20704516243222146, 2154.701960784314
-0.19931171294010813, 1989.086274509804
-0.19152175759529763, 1883.0941176470587
-0.1835833350995996, 1721.870588235294
-0.17588239084320373, 1612.2039215686275
-0.16806943771104482, 1459.262745098039
-0.1602074662832638, 1382.5607843137254
-0.15249676927927466, 1184.7490196078431
-0.14460417419917634, 1135.3725490196077
-0.13673018718563706, 1044.6235294117646
-0.12891295838121924, 965.3764705882353
-0.12117672123680806, 867.7490196078431
-0.11338606060588137, 867.8745098039216
-0.10558632744134099, 780.6117647058824
-0.09760102947339884, 673.4156862745098
-0.08979290997633714, 615.1882352941177
-0.08209977382859829, 577.2509803921569
-0.0742060970334597, 517.4039215686274
-0.0666140703068121, 455.87450980392157
-0.05876208209235977, 449.6549019607843
-0.05072417629908148, 350
-0.04322801924699431, 344.87450980392157
-0.03533736640812152, 319.12549019607843
-0.02738609269854023, 240.12549019607843
-0.01970606514718177, 259
-0.011639360731661205, 256.87450980392157
-0.0038530006469648494, 197
0.003716013436828907, 203
0.011709776738059337, 173
0.01940967688290449, 180
0.02759048581590129, 162
0.03521173791953584, 184
0.0428642986720684, 181
0.05083737433609707, 173
0.05860493122109906, 197
0.06676273228490388, 191
0.07426275600454993, 230
0.08189129715267093, 330
0.09003202279359553, 393
0.0980247770423158, 572.3254901960784
0.10570006872577442, 950.686274509804
0.11355446567587346, 1670.5960784313727
0.12131938874871925, 2509.1921568627454
0.12909882600482822, 3538.949019607843
0.13687053460276521, 4490.694117647059
0.14466498831305877, 5648.98431372549
0.15242534391448517, 6628.270588235293
0.16021922225384025, 7198.670588235294
0.16797903491996372, 8269.752941176472
0.17579118675444647, 8184.003921568627
0.18355043389446574, 8135.752941176471
0.19140910703713096, 8162.6980392156875
0.1992577884100233, 8416
0.20713590004427687, 9577.580392156862
0.21494837798219305, 11244.745098039215
0.22272360008319103, 12971.701960784312
0.23051376701270765, 14085.058823529413
0.23827768032027946, 14426.290196078431
0.24612957307757002, 14794.898039215686
0.2538907693220265, 15570.580392156862
0.2616742817212551, 15377.69411764706
0.2694783080257933, 13863.992156862745
0.2771910150528001, 11712.70588235294
0.2849810580213641, 9354.658823529411
0.2927599069106927, 7288.01568627451
0.30063860346198346, 5357.843137254902
0.3083806637143511, 3896.294117647059
0.31620003449398354, 2800.7921568627453
0.3239650355387829, 2054.701960784314
0.3318635599364505, 1405.0588235294117
0.3395650039981762, 1014.7803921568627
0.34751038854561767, 752
0.35525553592087383, 676
0.36303660341077226, 603
0.3709313274304074, 502.87450980392157
0.3788602998548199, 474
0.3867069857563916, 402
0.3944724308781114, 444
0.4023042621618424, 384
0.41043067454921583, 396
0.4180263993920498, 357
0.4256493559576863, 368
0.43364236321930005, 363
0.44134411523880185, 311
0.44885980839955253, 322
0.4570105549260337, 304
0.4648651825370902, 322
0.47261025959015857, 285
0.48048743827421053, 299
0.4882800183141966, 313
0.496030414343934, 287
0.5035071249078006, 363
0.5117649716894722, 328
0.5194596995053115, 302
0.5272825386821325, 280
0.5349493814193693, 267
0.5428420688001894, 285
